activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2261591,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c(CC)c(-c4ccc(C(=O)O)c(O)c4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL495731,,CHEMBL495731,6.64,0,http://www.openphacts.org/units/Nanomolar,775247,=,1,1,=,,EC50,nM,,228.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.228
,2261592,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c(C(C)C)c(-c4ccc(C(=O)O)c(O)c4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497348,,CHEMBL497348,,0,http://www.openphacts.org/units/Nanomolar,775248,>,1,1,>,,EC50,nM,,1000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.0
,2261593,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3nc(-c4ccc(C(=O)O)cc4)[nH]c3c2)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL526077,,CHEMBL526077,5.90,0,http://www.openphacts.org/units/Nanomolar,775249,=,1,1,=,,EC50,nM,,1260.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.26
,2261594,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3nc(-c4ccc(C(=O)O)c(O)c4)[nH]c3c2)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497349,,CHEMBL497349,6.75,0,http://www.openphacts.org/units/Nanomolar,775250,=,1,1,=,,EC50,nM,,179.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.179
,2261595,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2ccc(NC(C)=O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL498581,,CHEMBL498581,7.60,0,http://www.openphacts.org/units/Nanomolar,775329,=,1,1,=,,EC50,nM,,25.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.025
,2261596,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2ccc(NC(=O)C(=O)O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL498173,,CHEMBL498173,7.68,0,http://www.openphacts.org/units/Nanomolar,775409,=,1,1,=,,EC50,nM,,21.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.021
,2261597,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2cc(NC(C)=O)c(C(=O)O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497149,,CHEMBL497149,6.42,0,http://www.openphacts.org/units/Nanomolar,775411,=,1,1,=,,EC50,nM,,376.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.376
,2287422,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2F)cs1)c1ccc(Nc2cc(N3CC(O)C3)ncn2)cc1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL429295,,CHEMBL429295,8.15,0,http://www.openphacts.org/units/Nanomolar,731321,=,1,1,=,,EC50,nM,,7.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,7.0
,2287427,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL523975,,CHEMBL523975,7.48,1,http://www.openphacts.org/units/Nanomolar,731322,=,1,1,=,,EC50,nM,,33.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,33.0
,2287428,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(N2CCC(C(=O)O)C2)nc1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL465957,,CHEMBL465957,5.48,0,http://www.openphacts.org/units/Nanomolar,731397,=,1,1,=,,EC50,nM,,3300.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,3300.0
,2287430,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,NC(=O)C1CCN(c2ncc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2Cl)CC1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL462874,,CHEMBL462874,7.55,0,http://www.openphacts.org/units/Nanomolar,731398,=,1,1,=,,EC50,nM,,28.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.028
,2287431,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,NS(=O)(=O)C1CCN(c2ncc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2Cl)CC1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL516993,,CHEMBL516993,7.47,0,http://www.openphacts.org/units/Nanomolar,731399,=,1,1,=,,EC50,nM,,34.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.034
,2287432,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@H]1CN(c2ncc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2Cl)CC1C(=O)O,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL461174,,CHEMBL461174,7.37,0,http://www.openphacts.org/units/Nanomolar,731400,=,1,1,=,,EC50,nM,,43.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.043
,2287433,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@@H](Nc1ncc(C(=O)Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cc1Cl)C(=O)O,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL524116,,CHEMBL524116,7.24,0,http://www.openphacts.org/units/Nanomolar,730293,=,1,1,=,,EC50,nM,,57.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.057
,2287434,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCNC(C(=O)O)C2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL490096,,CHEMBL490096,6.89,0,http://www.openphacts.org/units/Nanomolar,730294,=,1,1,=,,EC50,nM,,129.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.129
,2287435,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCCC(C(=O)O)C2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL489309,,CHEMBL489309,6.53,0,http://www.openphacts.org/units/Nanomolar,730295,=,1,1,=,,EC50,nM,,294.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.294
,2287436,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(N2CCC(C(=O)O)CC2)nc1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL523097,,CHEMBL523097,6.37,0,http://www.openphacts.org/units/Nanomolar,730296,=,1,1,=,,EC50,nM,,430.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.43
,2287437,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(c3nn[nH]n3)CC2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL518057,,CHEMBL518057,6.31,0,http://www.openphacts.org/units/Nanomolar,730371,=,1,1,=,,EC50,nM,,485.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.485
,2287438,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCCCC2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL455445,,CHEMBL455445,,0,http://www.openphacts.org/units/Nanomolar,730525,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2287439,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cc(Cl)c(N2CCC(C(=O)O)CC2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL455654,,CHEMBL455654,8.00,0,http://www.openphacts.org/units/Nanomolar,730526,=,1,1,=,,EC50,nM,,10.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.01
,2287440,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(C(=O)O)CC2)c(Br)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL459474,,CHEMBL459474,7.30,0,http://www.openphacts.org/units/Nanomolar,730527,=,1,1,=,,EC50,nM,,50.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.05
,2287441,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(N2CCC(C(=O)O)CC2)c(Cl)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL459687,,CHEMBL459687,7.25,0,http://www.openphacts.org/units/Nanomolar,730528,=,1,1,=,,EC50,nM,,56.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.056
,2287442,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(C(=O)O)CC2)c(C(F)(F)F)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL461974,,CHEMBL461974,6.87,0,http://www.openphacts.org/units/Nanomolar,730604,=,1,1,=,,EC50,nM,,134.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.134
,2287443,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1cc(C(=O)Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cnc1N1CCC(C(=O)O)CC1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL461975,,CHEMBL461975,6.86,0,http://www.openphacts.org/units/Nanomolar,730605,=,1,1,=,,EC50,nM,,138.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.138
,2287444,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(C(=O)Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cnc1N1CCC(C(=O)O)CC1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL462144,,CHEMBL462144,6.60,0,http://www.openphacts.org/units/Nanomolar,730606,=,1,1,=,,EC50,nM,,253.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.253
,2287445,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1cnc(N2CCC(C(=O)O)CC2)c(F)c1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL463814,,CHEMBL463814,,0,http://www.openphacts.org/units/Nanomolar,730607,>,1,1,>,,EC50,nM,,1000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.0
,2287446,[],CHEMBL1019476,Agonist activity at human thrombopoietin receptor transfected in mouse BAF3 cells assessed as stimulation of beta lactamase activity incubated in dark up to 1 hr,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(C(=O)Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cnc1N1CCC(C(=O)O)CC1,,,CHEMBL1152884,Bioorg. Med. Chem. Lett.,2009,,CHEMBL461100,,CHEMBL461100,,0,http://www.openphacts.org/units/Nanomolar,730683,>,1,1,>,,EC50,nM,,1000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.0
,2484899,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2ccc3c4ccccc4[nH]c3c2cc1O,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490409,,CHEMBL490409,5.47,0,http://www.openphacts.org/units/Nanomolar,772827,=,1,1,=,,EC50,nM,,3400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,3.4
,2484900,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,OCc1cc2ccc3c4ccccc4[nH]c3c2cc1O,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490410,,CHEMBL490410,,0,http://www.openphacts.org/units/Nanomolar,772828,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2484901,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,Cn1c2ccccc2c2ccc3cc(C(=O)O)c(O)cc3c21,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL522280,,CHEMBL522280,,0,http://www.openphacts.org/units/Nanomolar,772829,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2484902,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc2c(ccc3c4ccccc4[nH]c23)cc1C(=O)O,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490411,,CHEMBL490411,,0,http://www.openphacts.org/units/Nanomolar,772830,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2484903,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)c1cc2ccc3c4ccccc4[nH]c3c2cc1O,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490412,,CHEMBL490412,5.89,0,http://www.openphacts.org/units/Nanomolar,772831,=,1,1,=,,EC50,nM,,1300.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.3
,2484904,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccc2c(c1)[nH]c1c3cc(O)c(C(=O)O)cc3ccc21,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL489388,,CHEMBL489388,6.06,0,http://www.openphacts.org/units/Nanomolar,772832,=,1,1,=,,EC50,nM,,870.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.87
,2484905,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccc2c(c1)[nH]c1c3cc(O)c(CC(=O)O)cc3ccc21,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL522978,,CHEMBL522978,5.04,0,http://www.openphacts.org/units/Nanomolar,772909,=,1,1,=,,EC50,nM,,9200.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,9.2
,2484906,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2ccc3c4ccc(C(F)(F)F)cc4[nH]c3c2cc1O,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL491798,,CHEMBL491798,6.84,0,http://www.openphacts.org/units/Nanomolar,772910,=,1,1,=,,EC50,nM,,143.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.143
,2484907,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3cc(C(F)(F)F)ccc3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490585,,CHEMBL490585,6.33,0,http://www.openphacts.org/units/Nanomolar,772911,=,1,1,=,,EC50,nM,,473.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.473
,2484908,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3c(F)ccc(C(F)(F)F)c3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL490586,,CHEMBL490586,6.10,0,http://www.openphacts.org/units/Nanomolar,772912,=,1,1,=,,EC50,nM,,799.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.799
,2484909,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL523460,,CHEMBL523460,6.48,0,http://www.openphacts.org/units/Nanomolar,772913,=,1,1,=,,EC50,nM,,333.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.333
,2484910,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3c(C(F)(F)F)cccc3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL523147,,CHEMBL523147,5.11,0,http://www.openphacts.org/units/Nanomolar,773011,=,1,1,=,,EC50,nM,,7830.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,7.83
,2484911,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,N#Cc1ccc2[nH]c3c(c2c1)CCc1cc(C(=O)O)c(O)cc1-3,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL521797,,CHEMBL521797,,0,http://www.openphacts.org/units/Nanomolar,773012,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2484912,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1ccc2c3c([nH]c2c1)-c1cc(O)c(C(=O)O)cc1CC3,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL448025,,CHEMBL448025,5.11,0,http://www.openphacts.org/units/Nanomolar,773013,=,1,1,=,,EC50,nM,,7790.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,7.79
,2484913,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3cccc(-c4ccccc4)c3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL491804,,CHEMBL491804,,0,http://www.openphacts.org/units/Nanomolar,773014,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2484914,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3ccc(-c4ccccc4)cc3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL521768,,CHEMBL521768,6.25,0,http://www.openphacts.org/units/Nanomolar,773015,=,1,1,=,,EC50,nM,,569.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.569
,2484915,[],CHEMBL987061,Agonist activity at human thrombopoietin receptor in Ba/F3 cells assessed as activation of Stat5 response element-driven reporter gene expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)c1cc2c(cc1O)-c1[nH]c3cc(-c4ccccc4)ccc3c1CC2,,,CHEMBL1144200,Bioorg. Med. Chem. Lett.,2008,,CHEMBL489365,,CHEMBL489365,6.43,0,http://www.openphacts.org/units/Nanomolar,773101,=,1,1,=,,EC50,nM,,373.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.373
